x,y,value
V330,T Berry,0
V330,H Bowman,0
V330,C Soumillon,0
V330,D Lane,0
V330,M Barzalona,0
V330,F Geroux,0
V330,P Smullen,0
V330,G Lerena,0
V330,M Demuro,0
V330,R Moore,0
V330,K Tosaki,0
V330,N Juglall,0
V330,T Clark,0
V330,A Badel,0
V330,M Guyon,0
V330,Y Iwata,0
V330,Y Take,0
V330,R Myers,0
V330,S Pasquier,0
V330,B Vorster,0
V330,B Melham,0
V330,G Lee,0
V330,Y Kawada,0
V330,D O'Brien,0
V330,P-C Boudot,0
V330,G Schofield,0
V330,H Lam,0
V330,M Wepner,0
V330,C Perkins,0
V330,R Curatolo,0
V330,W L Ho,0
V330,M F Poon,0
V330,W M Lai,0
V330,O Peslier,0
V330,C Murray,0
V330,A Sanna,0
A212,O Doleuze,0
A212,N Rawiller,0
A212,O Bosson,0
A212,H N Wong,0
A212,M Chadwick,0
A212,T H So,0
A212,Z Purton,0
A212,K C Ng,0
A212,S Clipperton,0
A212,K K Chiong,0
A212,K C Leung,0
A212,N Callan,0
A212,K Teetan,0
A212,H T Mo,0
A212,B Prebble,0
A212,J Moreira,0
A212,D Whyte,0
A212,M L Yeung,0
A212,C Y Ho,0
A212,H W Lai,0
A212,Y T Cheng,0
A212,C Schofield,0
A212,S de Sousa,0
A212,U Rispoli,0
A212,C Williams,0
A212,L Corrales,0
A212,O Murphy,0
A212,G Mosse,0
A212,T Berry,0
A212,H Bowman,0
A212,C Soumillon,0
A212,D Lane,0
A212,M Barzalona,0
A212,F Geroux,0
A212,P Smullen,0
A212,G Lerena,0
A212,M Demuro,0
A212,R Moore,0
A212,K Tosaki,0
A212,N Juglall,0
A212,T Clark,0
A212,A Badel,0
A212,M Guyon,0
A212,Y Iwata,0
A212,Y Take,0
A212,R Myers,0
A212,S Pasquier,0
A212,B Vorster,0
A212,B Melham,0
A212,G Lee,0
A212,Y Kawada,0
A212,D O'Brien,0
A212,P-C Boudot,0
A212,G Schofield,0
A212,H Lam,0
A212,M Wepner,0
A212,C Perkins,0
A212,R Curatolo,0
A212,W L Ho,0
A212,M F Poon,0
A212,W M Lai,0
A212,O Peslier,0
A212,C Murray,0
A212,A Sanna,0
A215,O Doleuze,0
A215,N Rawiller,0
A215,O Bosson,0
A215,H N Wong,0
A215,M Chadwick,0
A215,T H So,0
A215,Z Purton,0
A215,K C Ng,0
A215,S Clipperton,0
A215,K K Chiong,0
A215,K C Leung,0
A215,N Callan,0
A215,K Teetan,0
A215,H T Mo,0
A215,B Prebble,0
A215,J Moreira,0
A215,D Whyte,0
A215,M L Yeung,0
A215,C Y Ho,0
A215,H W Lai,0
A215,Y T Cheng,0
A215,C Schofield,0
A215,S de Sousa,0
A215,U Rispoli,0
A215,C Williams,0
A215,L Corrales,0
A215,O Murphy,0
A215,G Mosse,0
A215,T Berry,0
A215,H Bowman,0
A215,C Soumillon,0
A215,D Lane,0
A215,M Barzalona,0
A215,F Geroux,0
A215,P Smullen,0
A215,G Lerena,0
A215,M Demuro,0
A215,R Moore,0
A215,K Tosaki,0
A215,N Juglall,0
A215,T Clark,0
A215,A Badel,0
A215,M Guyon,0
A215,Y Iwata,0
A215,Y Take,0
A215,R Myers,0
A215,S Pasquier,0
A215,B Vorster,0
A215,B Melham,0
A215,G Lee,0
A215,Y Kawada,0
A215,D O'Brien,0
A215,P-C Boudot,0
A215,G Schofield,0
A215,H Lam,0
A215,M Wepner,0
A215,C Perkins,0
A215,R Curatolo,0
A215,W L Ho,0
A215,M F Poon,0
A215,W M Lai,0
A215,O Peslier,0
A215,C Murray,0
A215,A Sanna,0
V054,O Doleuze,0
V054,N Rawiller,0
V054,O Bosson,0
V054,H N Wong,0
V054,M Chadwick,0
V054,T H So,0
V054,Z Purton,0
V054,K C Ng,0
V054,S Clipperton,0
V054,K K Chiong,0
V054,K C Leung,0
V054,N Callan,0
V054,K Teetan,0
V054,H T Mo,0
V054,B Prebble,0
V054,J Moreira,0
V054,D Whyte,0
V054,M L Yeung,0
V054,C Y Ho,0
V054,H W Lai,0
V054,Y T Cheng,0
V054,C Schofield,0
V054,S de Sousa,0
V054,U Rispoli,0
V054,C Williams,0
V054,L Corrales,0
V054,O Murphy,0
V054,G Mosse,0
V054,T Berry,0
V054,H Bowman,0
V054,C Soumillon,0
V054,D Lane,0
V054,M Barzalona,0
V054,F Geroux,0
V054,P Smullen,0
V054,G Lerena,0
V054,M Demuro,0
V054,R Moore,0
V054,K Tosaki,0
V054,N Juglall,0
V054,T Clark,0
V054,A Badel,0
V054,M Guyon,0
V054,Y Iwata,0
V054,Y Take,0
V054,R Myers,0
V054,S Pasquier,0
V054,B Vorster,0
V054,B Melham,0
V054,G Lee,0
V054,Y Kawada,0
V054,D O'Brien,0
V054,P-C Boudot,0
V054,G Schofield,0
V054,H Lam,0
V054,M Wepner,0
V054,C Perkins,0
V054,R Curatolo,0
V054,W L Ho,0
V054,M F Poon,0
V054,W M Lai,0
V054,O Peslier,0
V054,C Murray,0
V054,A Sanna,0
A202,O Doleuze,0
A202,N Rawiller,0
A202,O Bosson,0
A202,H N Wong,0
A202,M Chadwick,0
A202,T H So,0
A202,Z Purton,0
A202,K C Ng,0
A202,S Clipperton,0
A202,K K Chiong,0
A202,K C Leung,0
A202,N Callan,1
A202,K Teetan,0
A202,H T Mo,0
A202,B Prebble,0
A202,J Moreira,0
A202,D Whyte,0
A202,M L Yeung,0
A202,C Y Ho,0
A202,H W Lai,0
A202,Y T Cheng,0
A202,C Schofield,0
A202,S de Sousa,0
A202,U Rispoli,0
A202,C Williams,0
A202,L Corrales,0
A202,O Murphy,0
A202,G Mosse,0
A202,T Berry,0
A202,H Bowman,0
A202,C Soumillon,0
A202,D Lane,0
A202,M Barzalona,0
A202,F Geroux,0
A202,P Smullen,0
A202,G Lerena,0
A202,M Demuro,0
A202,R Moore,0
A202,K Tosaki,0
A202,N Juglall,0
A202,T Clark,0
A202,A Badel,0
A202,M Guyon,0
A202,Y Iwata,0
A202,Y Take,0
A202,R Myers,0
A202,S Pasquier,0
A202,B Vorster,0
A202,B Melham,0
A202,G Lee,0
A202,Y Kawada,0
A202,D O'Brien,0
A202,P-C Boudot,0
A202,G Schofield,0
A202,H Lam,0
A202,M Wepner,0
A202,C Perkins,0
A202,R Curatolo,0
A202,W L Ho,0
A202,M F Poon,0
A202,W M Lai,0
A202,O Peslier,0
A202,C Murray,0
A202,A Sanna,0
A094,O Doleuze,0
A094,N Rawiller,0
A094,O Bosson,0
A094,H N Wong,0
A094,M Chadwick,0
A094,T H So,0
A094,Z Purton,0
A094,K C Ng,0
A094,S Clipperton,0
A094,K K Chiong,0
A094,K C Leung,0
A094,N Callan,0
A094,K Teetan,0
A094,H T Mo,0
A094,B Prebble,0
A094,J Moreira,0
A094,D Whyte,0
A094,M L Yeung,0
A094,C Y Ho,0
A094,H W Lai,0
A094,Y T Cheng,0
A094,C Schofield,0
A094,S de Sousa,0
A094,U Rispoli,0
A094,C Williams,0
A094,L Corrales,0
A094,O Murphy,0
A094,G Mosse,0
A094,T Berry,0
A094,H Bowman,0
A094,C Soumillon,0
A094,D Lane,0
A094,M Barzalona,0
A094,F Geroux,0
A094,P Smullen,0
A094,G Lerena,0
A094,M Demuro,0
A094,R Moore,0
A094,K Tosaki,0
A094,N Juglall,0
A094,T Clark,0
A094,A Badel,0
A094,M Guyon,0
A094,Y Iwata,0
A094,Y Take,0
A094,R Myers,0
A094,S Pasquier,0
A094,B Vorster,0
A094,B Melham,0
A094,G Lee,0
A094,Y Kawada,0
A094,D O'Brien,0
A094,P-C Boudot,0
A094,G Schofield,0
A094,H Lam,0
A094,M Wepner,0
A094,C Perkins,0
A094,R Curatolo,0
A094,W L Ho,0
A094,M F Poon,0
A094,W M Lai,0
A094,O Peslier,0
A094,C Murray,0
A094,A Sanna,0
V241,O Doleuze,0
V241,N Rawiller,0
V241,O Bosson,0
V241,H N Wong,0
V241,M Chadwick,0
V241,T H So,0
V241,Z Purton,0
V241,K C Ng,0
V241,S Clipperton,0
V241,K K Chiong,0
V241,K C Leung,0
V241,N Callan,0
V241,K Teetan,0
V241,H T Mo,0
V241,B Prebble,0
V241,J Moreira,0
V241,D Whyte,0
V241,M L Yeung,0
V241,C Y Ho,0
V241,H W Lai,0
V241,Y T Cheng,0
V241,C Schofield,0
V241,S de Sousa,0
V241,U Rispoli,0
V241,C Williams,0
V241,L Corrales,0
V241,O Murphy,0
V241,G Mosse,0
V241,T Berry,0
V241,H Bowman,0
V241,C Soumillon,0
V241,D Lane,0
V241,M Barzalona,0
V241,F Geroux,0
V241,P Smullen,0
V241,G Lerena,0
V241,M Demuro,0
V241,R Moore,0
V241,K Tosaki,0
V241,N Juglall,0
V241,T Clark,0
V241,A Badel,0
V241,M Guyon,0
V241,Y Iwata,0
V241,Y Take,0
V241,R Myers,0
V241,S Pasquier,0
V241,B Vorster,0
V241,B Melham,0
V241,G Lee,0
V241,Y Kawada,0
V241,D O'Brien,0
V241,P-C Boudot,0
V241,G Schofield,0
V241,H Lam,0
V241,M Wepner,0
V241,C Perkins,0
V241,R Curatolo,0
V241,W L Ho,0
V241,M F Poon,0
V241,W M Lai,0
V241,O Peslier,0
V241,C Murray,0
V241,A Sanna,0
T414,O Doleuze,0
T414,N Rawiller,0
T414,O Bosson,0
T414,H N Wong,0
T414,M Chadwick,0
T414,T H So,0
T414,Z Purton,0
T414,K C Ng,0
T414,S Clipperton,0
T414,K K Chiong,0
T414,K C Leung,0
T414,N Callan,0
T414,K Teetan,0
T414,H T Mo,0
T414,B Prebble,0
T414,J Moreira,0
T414,D Whyte,0
T414,M L Yeung,0
T414,C Y Ho,0
T414,H W Lai,0
T414,Y T Cheng,0
T414,C Schofield,0
T414,S de Sousa,0
T414,U Rispoli,0
T414,C Williams,0
T414,L Corrales,0
T414,O Murphy,0
T414,G Mosse,0
T414,T Berry,0
T414,H Bowman,0
T414,C Soumillon,0
T414,D Lane,0
T414,M Barzalona,0
T414,F Geroux,0
T414,P Smullen,0
T414,G Lerena,0
T414,M Demuro,0
T414,R Moore,0
T414,K Tosaki,0
T414,N Juglall,0
T414,T Clark,0
T414,A Badel,0
T414,M Guyon,0
T414,Y Iwata,0
T414,Y Take,0
T414,R Myers,0
T414,S Pasquier,0
T414,B Vorster,0
T414,B Melham,0
T414,G Lee,0
T414,Y Kawada,0
T414,D O'Brien,0
T414,P-C Boudot,0
T414,G Schofield,0
T414,H Lam,0
T414,M Wepner,0
T414,C Perkins,0
T414,R Curatolo,0
T414,W L Ho,0
T414,M F Poon,0
T414,W M Lai,0
T414,O Peslier,0
T414,C Murray,0
T414,A Sanna,0
S418,O Doleuze,0
S418,N Rawiller,0
S418,O Bosson,0
S418,H N Wong,0
S418,M Chadwick,0
S418,T H So,0
S418,Z Purton,0
S418,K C Ng,0
S418,S Clipperton,0
S418,K K Chiong,0
S418,K C Leung,0
S418,N Callan,0
S418,K Teetan,0
S418,H T Mo,0
S418,B Prebble,0
S418,J Moreira,0
S418,D Whyte,0
S418,M L Yeung,0
S418,C Y Ho,0
S418,H W Lai,0
S418,Y T Cheng,0
S418,C Schofield,0
S418,S de Sousa,0
S418,U Rispoli,0
S418,C Williams,0
S418,L Corrales,0
S418,O Murphy,0
S418,G Mosse,0
S418,T Berry,0
S418,H Bowman,0
S418,C Soumillon,0
S418,D Lane,0
S418,M Barzalona,0
S418,F Geroux,0
S418,P Smullen,0
S418,G Lerena,0
S418,M Demuro,0
S418,R Moore,0
S418,K Tosaki,0
S418,N Juglall,0
S418,T Clark,0
S418,A Badel,0
S418,M Guyon,0
S418,Y Iwata,0
S418,Y Take,0
S418,R Myers,0
S418,S Pasquier,0
S418,B Vorster,0
S418,B Melham,0
S418,G Lee,0
S418,Y Kawada,0
S418,D O'Brien,0
S418,P-C Boudot,0
S418,G Schofield,0
S418,H Lam,0
S418,M Wepner,0
S418,C Perkins,0
S418,R Curatolo,0
S418,W L Ho,0
S418,M F Poon,0
S418,W M Lai,0
S418,O Peslier,0
S418,C Murray,0
S418,A Sanna,0
A214,O Doleuze,0
A214,N Rawiller,0
A214,O Bosson,0
A214,H N Wong,0
A214,M Chadwick,0
A214,T H So,0
A214,Z Purton,0
A214,K C Ng,0
A214,S Clipperton,0
A214,K K Chiong,0
A214,K C Leung,0
A214,N Callan,0
A214,K Teetan,0
A214,H T Mo,0
A214,B Prebble,0
A214,J Moreira,0
A214,D Whyte,0.5
A214,M L Yeung,0
A214,C Y Ho,0
A214,H W Lai,0
A214,Y T Cheng,0
A214,C Schofield,0
A214,S de Sousa,0
A214,U Rispoli,0
A214,C Williams,0
A214,L Corrales,0
A214,O Murphy,0
A214,G Mosse,0
A214,T Berry,0
A214,H Bowman,0
A214,C Soumillon,0
A214,D Lane,0
A214,M Barzalona,0
A214,F Geroux,0
A214,P Smullen,0
A214,G Lerena,0
A214,M Demuro,0
A214,R Moore,0
A214,K Tosaki,0
A214,N Juglall,0
A214,T Clark,0
A214,A Badel,0
A214,M Guyon,0
A214,Y Iwata,0
A214,Y Take,0
A214,R Myers,0
A214,S Pasquier,0
A214,B Vorster,0
A214,B Melham,0
A214,G Lee,0
A214,Y Kawada,0
A214,D O'Brien,0
A214,P-C Boudot,0
A214,G Schofield,0
A214,H Lam,0
A214,M Wepner,0
A214,C Perkins,0
A214,R Curatolo,0
A214,W L Ho,0
A214,M F Poon,0
A214,W M Lai,0
A214,O Peslier,0
A214,C Murray,0
A214,A Sanna,0
A071,O Doleuze,0
A071,N Rawiller,0
A071,O Bosson,0
A071,H N Wong,0
A071,M Chadwick,0
A071,T H So,0
A071,Z Purton,0
A071,K C Ng,0
A071,S Clipperton,0
A071,K K Chiong,0
A071,K C Leung,0
A071,N Callan,0
A071,K Teetan,0
A071,H T Mo,0
A071,B Prebble,0
A071,J Moreira,0
A071,D Whyte,0
A071,M L Yeung,0
A071,C Y Ho,0
A071,H W Lai,0
A071,Y T Cheng,0
A071,C Schofield,0
A071,S de Sousa,0
A071,U Rispoli,0
A071,C Williams,0
A071,L Corrales,0
A071,O Murphy,0
A071,G Mosse,0
A071,T Berry,0
A071,H Bowman,0
A071,C Soumillon,0
A071,D Lane,0
A071,M Barzalona,0
A071,F Geroux,0
A071,P Smullen,0
A071,G Lerena,0
A071,M Demuro,0
A071,R Moore,0
A071,K Tosaki,0
A071,N Juglall,0
A071,T Clark,0
A071,A Badel,0
A071,M Guyon,0
A071,Y Iwata,0
A071,Y Take,0
A071,R Myers,0
A071,S Pasquier,0
A071,B Vorster,0
A071,B Melham,0
A071,G Lee,0
A071,Y Kawada,0
A071,D O'Brien,0
A071,P-C Boudot,0
A071,G Schofield,0
A071,H Lam,0
A071,M Wepner,0
A071,C Perkins,0
A071,R Curatolo,0
A071,W L Ho,0
A071,M F Poon,0
A071,W M Lai,0
A071,O Peslier,0
A071,C Murray,0
A071,A Sanna,0
A217,O Doleuze,0
A217,N Rawiller,0
A217,O Bosson,0
A217,H N Wong,0
A217,M Chadwick,0
A217,T H So,0
A217,Z Purton,0
A217,K C Ng,0
A217,S Clipperton,0
A217,K K Chiong,0
A217,K C Leung,0
A217,N Callan,0
A217,K Teetan,0
A217,H T Mo,0
A217,B Prebble,0
A217,J Moreira,0
A217,D Whyte,0
A217,M L Yeung,0
A217,C Y Ho,0
A217,H W Lai,0
A217,Y T Cheng,0
A217,C Schofield,0
A217,S de Sousa,0
A217,U Rispoli,0
A217,C Williams,0
A217,L Corrales,0
A217,O Murphy,0
A217,G Mosse,0
A217,T Berry,0
A217,H Bowman,0
A217,C Soumillon,0
A217,D Lane,0
A217,M Barzalona,0
A217,F Geroux,0
A217,P Smullen,0
A217,G Lerena,0
A217,M Demuro,0
A217,R Moore,0
A217,K Tosaki,0
A217,N Juglall,0
A217,T Clark,0
A217,A Badel,0
A217,M Guyon,0
A217,Y Iwata,0
A217,Y Take,0
A217,R Myers,0
A217,S Pasquier,0
A217,B Vorster,0
A217,B Melham,0
A217,G Lee,0
A217,Y Kawada,0
A217,D O'Brien,0
A217,P-C Boudot,0
A217,G Schofield,0
A217,H Lam,0
A217,M Wepner,0
A217,C Perkins,0
A217,R Curatolo,0
A217,W L Ho,0
A217,M F Poon,0
A217,W M Lai,0
A217,O Peslier,0
A217,C Murray,0
A217,A Sanna,0
A164,O Doleuze,0
A164,N Rawiller,0
A164,O Bosson,0
A164,H N Wong,0
A164,M Chadwick,0
A164,T H So,0
A164,Z Purton,0
A164,K C Ng,0
A164,S Clipperton,0
A164,K K Chiong,0
A164,K C Leung,0
A164,N Callan,0
A164,K Teetan,0
A164,H T Mo,0
A164,B Prebble,0
A164,J Moreira,0
A164,D Whyte,0
A164,M L Yeung,0
A164,C Y Ho,0
A164,H W Lai,1
A164,Y T Cheng,0
A164,C Schofield,0
A164,S de Sousa,0
A164,U Rispoli,0
A164,C Williams,0
A164,L Corrales,0
A164,O Murphy,0
A164,G Mosse,0
A164,T Berry,0
A164,H Bowman,0
A164,C Soumillon,0
A164,D Lane,0
A164,M Barzalona,0
A164,F Geroux,0
A164,P Smullen,0
A164,G Lerena,0
A164,M Demuro,0
A164,R Moore,0
A164,K Tosaki,0
A164,N Juglall,0
A164,T Clark,0
A164,A Badel,0
A164,M Guyon,0
A164,Y Iwata,0
A164,Y Take,0
A164,R Myers,0
A164,S Pasquier,0
A164,B Vorster,0
A164,B Melham,0
A164,G Lee,0
A164,Y Kawada,0
A164,D O'Brien,0
A164,P-C Boudot,0
A164,G Schofield,0
A164,H Lam,0
A164,M Wepner,0
A164,C Perkins,0
A164,R Curatolo,0
A164,W L Ho,0
A164,M F Poon,0
A164,W M Lai,0
A164,O Peslier,0
A164,C Murray,0
A164,A Sanna,0
A088,O Doleuze,0
A088,N Rawiller,0
A088,O Bosson,0
A088,H N Wong,0
A088,M Chadwick,0
A088,T H So,0
A088,Z Purton,0
A088,K C Ng,0
A088,S Clipperton,0
A088,K K Chiong,0
A088,K C Leung,0
A088,N Callan,0
A088,K Teetan,0
A088,H T Mo,0
A088,B Prebble,0
A088,J Moreira,1
A088,D Whyte,0
A088,M L Yeung,0
A088,C Y Ho,0
A088,H W Lai,0
A088,Y T Cheng,0
A088,C Schofield,0
A088,S de Sousa,0
A088,U Rispoli,0
A088,C Williams,0
A088,L Corrales,0
A088,O Murphy,0
A088,G Mosse,0
A088,T Berry,0
A088,H Bowman,0
A088,C Soumillon,0
A088,D Lane,0
A088,M Barzalona,0
A088,F Geroux,0
A088,P Smullen,0
A088,G Lerena,0
A088,M Demuro,0
A088,R Moore,0
A088,K Tosaki,0
A088,N Juglall,0
A088,T Clark,0
A088,A Badel,0
A088,M Guyon,0
A088,Y Iwata,0
A088,Y Take,0
A088,R Myers,0
A088,S Pasquier,0
A088,B Vorster,0
A088,B Melham,0
A088,G Lee,0
A088,Y Kawada,0
A088,D O'Brien,0
A088,P-C Boudot,0
A088,G Schofield,0
A088,H Lam,0
A088,M Wepner,0
A088,C Perkins,0
A088,R Curatolo,0
A088,W L Ho,0
A088,M F Poon,0
A088,W M Lai,0
A088,O Peslier,0
A088,C Murray,0
A088,A Sanna,0
A068,O Doleuze,0.5
A068,N Rawiller,0
A068,O Bosson,0
A068,H N Wong,0
A068,M Chadwick,0
A068,T H So,0
A068,Z Purton,0
A068,K C Ng,0
A068,S Clipperton,0
A068,K K Chiong,0
A068,K C Leung,0
A068,N Callan,0
A068,K Teetan,0
A068,H T Mo,0
A068,B Prebble,0
A068,J Moreira,0
A068,D Whyte,0
A068,M L Yeung,0
A068,C Y Ho,0
A068,H W Lai,0
A068,Y T Cheng,0
A068,C Schofield,0
A068,S de Sousa,0
A068,U Rispoli,0
A068,C Williams,0
A068,L Corrales,0
A068,O Murphy,0
A068,G Mosse,0
A068,T Berry,0
A068,H Bowman,0
A068,C Soumillon,0
A068,D Lane,0
A068,M Barzalona,0
A068,F Geroux,0
A068,P Smullen,0
A068,G Lerena,0
A068,M Demuro,0
A068,R Moore,0
A068,K Tosaki,0
A068,N Juglall,0
A068,T Clark,0
A068,A Badel,0
A068,M Guyon,0
A068,Y Iwata,0
A068,Y Take,0
A068,R Myers,0
A068,S Pasquier,0
A068,B Vorster,0
A068,B Melham,0
A068,G Lee,0
A068,Y Kawada,0
A068,D O'Brien,0
A068,P-C Boudot,0
A068,G Schofield,0
A068,H Lam,0
A068,M Wepner,0
A068,C Perkins,0
A068,R Curatolo,0
A068,W L Ho,0
A068,M F Poon,0
A068,W M Lai,0
A068,O Peslier,0
A068,C Murray,0
A068,A Sanna,0
A193,O Doleuze,0
A193,N Rawiller,0
A193,O Bosson,0
A193,H N Wong,0
A193,M Chadwick,0
A193,T H So,0
A193,Z Purton,0
A193,K C Ng,0
A193,S Clipperton,0
A193,K K Chiong,0
A193,K C Leung,0
A193,N Callan,0
A193,K Teetan,0
A193,H T Mo,0
A193,B Prebble,0
A193,J Moreira,0
A193,D Whyte,0
A193,M L Yeung,0
A193,C Y Ho,0
A193,H W Lai,0
A193,Y T Cheng,0
A193,C Schofield,0
A193,S de Sousa,0
A193,U Rispoli,0
A193,C Williams,0
A193,L Corrales,0
A193,O Murphy,0
A193,G Mosse,0
A193,T Berry,0
A193,H Bowman,0
A193,C Soumillon,0
A193,D Lane,0
A193,M Barzalona,0
A193,F Geroux,0
A193,P Smullen,0
A193,G Lerena,0
A193,M Demuro,0
A193,R Moore,0
A193,K Tosaki,0
A193,N Juglall,0
A193,T Clark,0
A193,A Badel,0
A193,M Guyon,0
A193,Y Iwata,0
A193,Y Take,0
A193,R Myers,0
A193,S Pasquier,0
A193,B Vorster,0
A193,B Melham,0
A193,G Lee,0
A193,Y Kawada,0
A193,D O'Brien,0
A193,P-C Boudot,0
A193,G Schofield,0
A193,H Lam,0
A193,M Wepner,0
A193,C Perkins,0
A193,R Curatolo,0
A193,W L Ho,0
A193,M F Poon,0
A193,W M Lai,0
A193,O Peslier,0
A193,C Murray,0
A193,A Sanna,0
A159,O Doleuze,0
A159,N Rawiller,0
A159,O Bosson,0
A159,H N Wong,0
A159,M Chadwick,0
A159,T H So,0
A159,Z Purton,0
A159,K C Ng,0
A159,S Clipperton,0
A159,K K Chiong,0
A159,K C Leung,0
A159,N Callan,0
A159,K Teetan,0
A159,H T Mo,0
A159,B Prebble,0
A159,J Moreira,0
A159,D Whyte,0
A159,M L Yeung,0
A159,C Y Ho,0
A159,H W Lai,0
A159,Y T Cheng,0
A159,C Schofield,0
A159,S de Sousa,0
A159,U Rispoli,0
A159,C Williams,0
A159,L Corrales,0
A159,O Murphy,0
A159,G Mosse,0
A159,T Berry,0
A159,H Bowman,0
A159,C Soumillon,0
A159,D Lane,0
A159,M Barzalona,0
A159,F Geroux,0
A159,P Smullen,0
A159,G Lerena,0
A159,M Demuro,0
A159,R Moore,0
A159,K Tosaki,0
A159,N Juglall,0
A159,T Clark,0
A159,A Badel,0
A159,M Guyon,0
A159,Y Iwata,0
A159,Y Take,0
A159,R Myers,0
A159,S Pasquier,0
A159,B Vorster,0
A159,B Melham,0
A159,G Lee,0
A159,Y Kawada,0
A159,D O'Brien,0
A159,P-C Boudot,0
A159,G Schofield,0
A159,H Lam,0
A159,M Wepner,0
A159,C Perkins,0
A159,R Curatolo,0
A159,W L Ho,0
A159,M F Poon,0
A159,W M Lai,0
A159,O Peslier,0
A159,C Murray,0
A159,A Sanna,0
A119,O Doleuze,0
A119,N Rawiller,0
A119,O Bosson,0
A119,H N Wong,0
A119,M Chadwick,0
A119,T H So,0
A119,Z Purton,0
A119,K C Ng,0
A119,S Clipperton,0
A119,K K Chiong,0
A119,K C Leung,0
A119,N Callan,0
A119,K Teetan,0
A119,H T Mo,0
A119,B Prebble,0
A119,J Moreira,0
A119,D Whyte,0
A119,M L Yeung,0
A119,C Y Ho,0
A119,H W Lai,0
A119,Y T Cheng,0
A119,C Schofield,0
A119,S de Sousa,0
A119,U Rispoli,0
A119,C Williams,0
A119,L Corrales,0
A119,O Murphy,0
A119,G Mosse,0
A119,T Berry,0
A119,H Bowman,0
A119,C Soumillon,0
A119,D Lane,0
A119,M Barzalona,0
A119,F Geroux,0
A119,P Smullen,0
A119,G Lerena,0
A119,M Demuro,0
A119,R Moore,0
A119,K Tosaki,0
A119,N Juglall,0
A119,T Clark,0
A119,A Badel,0
A119,M Guyon,0
A119,Y Iwata,0
A119,Y Take,0
A119,R Myers,0
A119,S Pasquier,0
A119,B Vorster,0
A119,B Melham,0
A119,G Lee,0
A119,Y Kawada,0
A119,D O'Brien,0
A119,P-C Boudot,0
A119,G Schofield,0
A119,H Lam,0
A119,M Wepner,0
A119,C Perkins,0
A119,R Curatolo,0
A119,W L Ho,0
A119,M F Poon,0
A119,W M Lai,0
A119,O Peslier,0
A119,C Murray,0
A119,A Sanna,0
A191,O Doleuze,0
A191,N Rawiller,0
A191,O Bosson,0
A191,H N Wong,0
A191,M Chadwick,0
A191,T H So,0
A191,Z Purton,0
A191,K C Ng,0
A191,S Clipperton,0
A191,K K Chiong,0
A191,K C Leung,0
A191,N Callan,0
A191,K Teetan,0
A191,H T Mo,0
A191,B Prebble,0
A191,J Moreira,0
A191,D Whyte,0
A191,M L Yeung,0
A191,C Y Ho,0
A191,H W Lai,0
A191,Y T Cheng,0
A191,C Schofield,0
A191,S de Sousa,0
A191,U Rispoli,0
A191,C Williams,0
A191,L Corrales,0
A191,O Murphy,0
A191,G Mosse,0
A191,T Berry,0
A191,H Bowman,0
A191,C Soumillon,0
A191,D Lane,0
A191,M Barzalona,0
A191,F Geroux,0
A191,P Smullen,0
A191,G Lerena,0
A191,M Demuro,0
A191,R Moore,0
A191,K Tosaki,0
A191,N Juglall,0
A191,T Clark,0
A191,A Badel,0
A191,M Guyon,0
A191,Y Iwata,0
A191,Y Take,0
A191,R Myers,0
A191,S Pasquier,0
A191,B Vorster,0
A191,B Melham,0
A191,G Lee,0
A191,Y Kawada,0
A191,D O'Brien,0
A191,P-C Boudot,0
A191,G Schofield,0
A191,H Lam,0
A191,M Wepner,0
A191,C Perkins,0
A191,R Curatolo,0
A191,W L Ho,0
A191,M F Poon,0
A191,W M Lai,0
A191,O Peslier,0
A191,C Murray,0
A191,A Sanna,0
A211,O Doleuze,0
A211,N Rawiller,0
A211,O Bosson,0
A211,H N Wong,0
A211,M Chadwick,0
A211,T H So,0
A211,Z Purton,0
A211,K C Ng,0
A211,S Clipperton,0
A211,K K Chiong,0
A211,K C Leung,0
A211,N Callan,0
A211,K Teetan,0
A211,H T Mo,0
A211,B Prebble,0
A211,J Moreira,1
A211,D Whyte,0
A211,M L Yeung,0
A211,C Y Ho,0
A211,H W Lai,0
A211,Y T Cheng,0
A211,C Schofield,0
A211,S de Sousa,0
A211,U Rispoli,0
A211,C Williams,0
A211,L Corrales,0
A211,O Murphy,0
A211,G Mosse,0
A211,T Berry,0
A211,H Bowman,0
A211,C Soumillon,0
A211,D Lane,0
A211,M Barzalona,0
A211,F Geroux,0
A211,P Smullen,0
A211,G Lerena,0
A211,M Demuro,0
A211,R Moore,0
A211,K Tosaki,0
A211,N Juglall,0
A211,T Clark,0
A211,A Badel,0
A211,M Guyon,0
A211,Y Iwata,0
A211,Y Take,0
A211,R Myers,0
A211,S Pasquier,0
A211,B Vorster,0
A211,B Melham,0
A211,G Lee,0
A211,Y Kawada,0
A211,D O'Brien,0
A211,P-C Boudot,0
A211,G Schofield,0
A211,H Lam,0
A211,M Wepner,0
A211,C Perkins,0
A211,R Curatolo,0
A211,W L Ho,0
A211,M F Poon,0
A211,W M Lai,0
A211,O Peslier,0
A211,C Murray,0
A211,A Sanna,0
A085,O Doleuze,0
A085,N Rawiller,0
A085,O Bosson,0
A085,H N Wong,0
A085,M Chadwick,0
A085,T H So,0
A085,Z Purton,0
A085,K C Ng,0
A085,S Clipperton,0
